image,prediction,label
003086HB.jpg,benign,malignant
001018HB.jpg,benign,malignant
015839HB.jpg,benign,malignant
029767HB.jpg,benign,benign
019373HB.jpg,benign,malignant
044507VB.jpg,benign,benign
020181HB.jpg,benign,malignant
019256HB.jpg,benign,malignant
015851HB.jpg,benign,malignant
019443VB.jpg,benign,malignant
040503VB.jpg,benign,benign
019328HB.jpg,benign,malignant
042637VB.jpg,benign,benign
003441HB.jpg,benign,malignant
045653VB.jpg,benign,benign
10280-DSC02447.jpg,benign,benign
019405VB.jpg,benign,malignant
038246HB.jpg,benign,benign
019305HB.jpg,benign,malignant
046288VB.jpg,benign,malignant
044541HB.jpg,benign,benign
015769HB.jpg,benign,malignant
004827VB.jpg,benign,benign
025704VB.jpg,benign,benign
020186HB.jpg,benign,malignant
009877HB.jpg,benign,benign
039818HB.jpg,benign,benign
019581HB.jpg,benign,malignant
009379HB.jpg,benign,benign
020237HB.jpg,benign,malignant
015840HB.jpg,benign,malignant
011001HB.jpg,benign,benign
015832HB.jpg,benign,malignant
001618HB.jpg,benign,malignant
015472VB.jpg,malignant,malignant
019956HB.jpg,malignant,malignant
015831HB.jpg,benign,malignant
026800VB.jpg,benign,benign
043940VB.jpg,benign,benign
019221HB.jpg,benign,malignant
002833HB.jpg,benign,malignant
029069HB.jpg,benign,benign
003510VB.jpg,benign,malignant
043395HB.jpg,benign,benign
002829HB.jpg,benign,malignant
031856HB.jpg,benign,benign
024681HB.jpg,benign,benign
010069HB.jpg,benign,benign
000607HB.jpg,benign,malignant
040273HB.jpg,benign,benign
015670HB.jpg,benign,malignant
039117HB.jpg,benign,benign
033598HB.jpg,benign,benign
038408HB.jpg,benign,benign
006045VB.jpg,malignant,malignant
009989HB.jpg,benign,benign
041818HB.jpg,benign,benign
012170HB.jpg,benign,benign
024166HB.jpg,benign,benign
020185HB.jpg,benign,malignant
029060VB.jpg,benign,benign
020151HB.jpg,benign,malignant
037093HB.jpg,benign,benign
028698VB.jpg,benign,benign
020009VB.jpg,benign,malignant
024991HB.jpg,benign,benign
